CurrentValue,FID
119400,7119
432400,7120
135000,7121
257200,7122
298000,7123
50200,7124
230200,7125
215300,7126
233400,7127
199800,7128
290000,7129
78900,7130
298400,7131
216200,7132
232700,7134
240300,7135
124800,7136
154200,7137
365600,7138
140500,7139
140000,7140
270100,7141
320900,7142
806400,7143
188600,7144
240300,7145
344900,7146
230500,7147
142000,7148
278500,7149
167800,7150
385900,7151
111200,7152
282300,7153
204300,7154
216300,7155
319300,7156
142900,7157
331400,7158
240300,7159
743300,7160
126600,7161
339500,7162
183600,7163
378900,7164
170500,7165
112300,7166
305100,7167
256300,7168
238900,7169
207300,7170
528500,7171
315400,7172
641600,7173
193900,7174
157000,7175
202000,7176
183200,7177
203600,7178
391000,7179
177700,7180
240300,7181
219100,7182
315000,7183
500900,7184
233800,7185
393300,7186
218300,7187
180200,7188
369492,7189
153000,7190
123100,7191
1042200,7192
283000,7193
924800,7194
251100,7195
299400,7196
216200,7197
157800,7198
224500,7199
228200,7200
208700,7201
156300,7202
207600,7203
268400,7204
386700,7205
5000,7206
171600,7207
240800,7208
207900,7209
215600,7210
303500,7211
217300,7212
230400,7213
215900,7214
380100,7215
97400,7216
505100,7217
217600,7218
440200,7219
0,7220
227000,7221
254200,7222
697800,7223
303000,7224
215900,7225
170300,7226
446900,7227
201300,7228
254800,7229
26400,7230
195200,7231
318800,7232
353600,7233
298700,7234
4600,7235
187800,7236
529500,7237
329200,7238
182300,7239
120500,7240
318200,7241
197100,7242
204800,7243
4600,7244
231300,7245
227000,7246
314500,7247
119600,7248
845500,7249
419000,7250
200000,7251
205100,7252
249600,7253
5000,7254
876200,7255
142900,7256
212300,7257
907400,7258
224500,7259
142380,7260
282900,7261
520900,7262
240900,7263
112243,7264
213500,7265
133700,7266
238300,7267
196800,7268
5000,7269
503600,7270
260500,7271
264100,7272
285100,7273
195100,7274
210600,7275
149900,7276
490565,7277
208400,7278
176300,7279
345800,7280
228200,7281
188400,7282
373100,7283
162540,7284
260900,7285
161900,7286
147300,7287
227400,7288
226700,7289
284300,7290
207300,7291
203700,7292
198200,7293
138500,7294
399400,7295
0,7296
468300,7297
295500,7298
275900,7299
271800,7300
21614900,7301
193900,7302
88200,7303
374100,7304
289600,7305
188100,7306
273600,7307
258900,7308
99792,7309
222400,7310
697500,7311
545200,7312
235000,7313
255700,7314
205300,7315
188800,7316
209100,7317
228200,7318
273100,7319
296200,7320
214500,7321
123800,7322
5630400,7323
209400,7324
90700,7325
188600,7326
505400,7327
549400,7328
7900,7329
278600,7330
191300,7331
152100,7332
303600,7333
199600,7334
275000,7335
403400,7336
300500,7337
292200,7338
151500,7339
309600,7340
249700,7341
251600,7342
176700,7343
391700,7344
196000,7345
261400,7346
193800,7347
364700,7348
194400,7349
242000,7350
246700,7351
376100,7352
343300,7353
211200,7354
0,7355
594300,7356
392600,7357
191600,7358
416700,7359
945200,7360
14902723,7361
221800,7362
178900,7363
208600,7364
184300,7365
155600,7366
183200,7367
525900,7368
333100,7369
210300,7370
112500,7371
251700,7372
212500,7373
353700,7374
716900,7375
312100,7376
304300,7377
138500,7378
232000,7379
190500,7380
198700,7381
168100,7382
257200,7383
138500,7384
183900,7385
225200,7386
375000,7387
306900,7388
171900,7389
660400,7390
258000,7391
10600,7392
242800,7393
541000,7394
297900,7395
160600,7396
375800,7397
209200,7398
2611200,7399
220800,7400
316700,7401
248600,7402
1091200,7403
189800,7404
310300,7405
405900,7406
23800,7407
57600,7408
152800,7409
141500,7410
189500,7411
198800,7412
168100,7413
377400,7414
149500,7415
299400,7416
219500,7417
221000,7418
276500,7419
153500,7420
186900,7421
93200,7422
189300,7423
169200,7424
570400,7425
612800,7426
133938,7427
168100,7428
189400,7429
210300,7430
160200,7431
235700,7432
5010400,7433
93800,7434
651300,7435
257100,7436
393700,7437
595000,7438
187800,7439
205300,7440
300500,7441
191500,7442
242500,7443
197000,7444
198600,7445
249500,7446
294900,7447
180500,7448
183000,7449
689300,7450
0,7451
343700,7452
201500,7453
212400,7454
291800,7455
137400,7456
182000,7457
211400,7458
5000,7459
392400,7460
247100,7461
282100,7462
361800,7463
149500,7464
2043100,7465
310100,7466
313500,7467
149500,7468
343000,7469
213400,7470
222200,7471
414300,7472
199900,7473
439200,7474
5000,7475
179200,7476
223800,7477
214400,7478
665000,7479
197600,7480
332300,7481
295300,7482
746700,7483
235400,7484
321300,7485
126200,7486
211000,7487
294100,7488
246600,7489
420700,7490
319300,7491
96400,7492
393100,7493
276600,7494
349300,7495
177400,7496
1243400,7497
269900,7498
251100,7499
1063100,7500
5000,7501
199000,7502
350700,7503
129224,7504
239500,7505
265800,7506
514000,7507
810500,7508
471300,7509
242600,7510
157600,7511
216200,7512
13400,7513
161700,7514
303600,7515
208200,7516
234900,7517
82381,7518
228200,7519
269500,7520
800,7521
187000,7522
161600,7523
258900,7524
210000,7525
3516900,7526
342100,7527
199600,7528
545500,7529
189100,7530
369700,7531
163600,7532
207600,7533
125900,7534
248600,7535
2742400,7536
290000,7537
278600,7538
300000,7539
213600,7540
448200,7541
48800,7542
254700,7543
347700,7544
256300,7545
149900,7546
313800,7547
253700,7548
271800,7549
1293200,7550
143400,7551
178900,7552
314000,7553
7500,7554
583500,7555
99500,7556
492100,7557
350100,7558
155700,7559
198800,7560
252500,7561
269500,7562
262700,7563
165000,7564
240500,7565
352600,7566
483300,7567
436900,7568
388200,7569
247900,7570
228200,7571
225700,7572
225500,7573
195600,7574
277200,7575
469800,7576
605300,7577
152700,7578
311900,7579
316700,7580
191800,7581
300900,7582
283300,7583
329600,7584
148700,7585
277200,7586
392400,7587
489100,7588
222300,7589
307700,7590
1254300,7591
400600,7592
223100,7593
183100,7594
214800,7595
182900,7596
196000,7597
245800,7598
227000,7599
148200,7600
313400,7601
257200,7602
240900,7603
338600,7604
245700,7605
219700,7606
113500,7607
189200,7608
450300,7609
291300,7610
611500,7611
262000,7612
221800,7613
3000000,7614
282400,7615
299700,7616
600,7617
500800,7618
352300,7619
291500,7620
50700,7621
653400,7622
138500,7623
214200,7624
111200,7625
218900,7626
317200,7627
199500,7628
222300,7629
339700,7630
253500,7631
278600,7632
223400,7633
186200,7634
394700,7635
5000,7636
230900,7637
197600,7638
383300,7639
612100,7640
226800,7641
224400,7642
220800,7643
202800,7644
185700,7645
309400,7646
331700,7647
187200,7648
209200,7649
149500,7650
503600,7651
195200,7652
13805200,7653
334900,7654
360500,7655
47000,7656
215900,7657
217900,7658
193500,7659
240300,7660
265400,7661
231400,7662
98200,7663
290600,7664
617100,7665
2263600,7666
173600,7667
0,7668
343100,7669
224900,7670
264400,7671
174200,7672
246700,7673
104400,7674
169900,7675
1567000,7676
203300,7677
174000,7678
169900,7679
138900,7680
222000,7681
157900,7682
284700,7683
353000,7684
225000,7685
513600,7686
173100,7687
279100,7688
326200,7689
1512300,7690
209400,7691
220300,7692
175100,7693
357300,7694
159700,7695
214700,7696
232300,7697
564000,7698
239900,7699
1112600,7700
508000,7701
113400,7702
157000,7703
240300,7704
148600,7705
111200,7706
196900,7707
470000,7708
42700,7709
344000,7710
7900,7711
237000,7712
267100,7713
144900,7714
415600,7715
210800,7716
297800,7717
1530000,7718
200700,7719
126000,7720
255200,7721
377700,7722
200900,7723
256400,7724
2067800,7725
204200,7726
295500,7727
253000,7728
299000,7729
310000,7730
11703700,7731
750300,7732
19733600,7733
345100,7734
2395200,7735
238300,7736
377500,7737
204600,7738
165400,7739
333100,7740
347300,7741
195600,7742
210000,7743
3700,7744
328600,7745
240300,7746
410200,7747
218900,7748
203200,7749
203800,7750
215800,7751
490700,7752
305800,7753
498300,7754
201200,7755
210300,7756
401600,7757
353600,7758
300500,7759
272000,7760
236300,7761
218700,7762
361500,7763
202200,7764
27500,7765
175600,7766
805600,7767
138500,7768
301500,7769
200700,7770
730700,7771
274600,7772
298400,7773
348600,7774
293700,7775
227000,7776
260200,7777
198600,7778
240300,7779
196000,7780
294300,7781
187100,7782
434700,7783
147600,7784
147400,7785
177500,7786
198700,7787
217700,7788
242700,7789
192400,7790
277200,7791
0,7792
234800,7793
298100,7794
504200,7795
279701,7796
218000,7797
485500,7798
429900,7799
7900,7800
382800,7801
203400,7802
212600,7803
288600,7804
287400,7805
318300,7806
219400,7807
168100,7808
191100,7809
321700,7810
331600,7811
349700,7812
181100,7813
1501200,7814
232000,7815
399000,7816
1976600,7817
278100,7818
437700,7819
110000,7820
190800,7821
411500,7822
206300,7823
269600,7824
197400,7825
290500,7826
208300,7827
795800,7828
336200,7829
120000,7830
106200,7831
148600,7832
90949,7833
442000,7834
0,7835
24820000,7836
251200,7837
197000,7838
260700,7839
280700,7840
181800,7841
150000,7842
312400,7843
256300,7844
171200,7845
682300,7846
1084800,7847
407100,7848
143600,7849
531600,7850
299200,7851
227100,7852
187700,7853
359400,7854
198500,7855
251400,7856
149500,7857
141500,7858
194200,7859
207500,7860
285400,7861
618900,7862
301000,7863
195100,7864
138500,7865
5000,7866
198900,7867
570400,7868
236400,7869
224400,7870
290600,7871
178200,7872
88200,7873
312700,7874
232600,7875
316600,7876
291000,7877
281500,7878
152300,7879
264400,7880
237400,7881
518300,7882
409800,7883
570800,7884
187200,7885
186800,7886
418000,7887
0,7888
353800,7889
267500,7890
424800,7891
274700,7892
397900,7893
220300,7894
192500,7895
187700,7896
143500,7897
171500,7898
475600,7899
218600,7900
148600,7901
476800,7902
458444,7903
198300,7904
1786800,7905
205300,7906
197600,7907
206800,7908
68500,7909
220300,7910
287100,7911
454000,7912
138500,7913
351100,7914
224500,7915
469300,7916
306000,7917
332500,7918
94500,7919
195700,7920
254200,7921
390200,7922
195100,7923
135000,7924
126000,7925
213400,7926
244600,7927
218900,7928
131500,7929
244700,7930
244000,7931
472600,7932
303400,7933
123900,7934
192300,7935
215100,7936
403500,7937
256700,7938
362000,7939
238300,7940
341400,7941
193600,7942
171000,7943
182900,7944
192400,7945
163500,7946
243300,7947
230800,7948
225000,7949
151400,7950
390600,7951
157200,7952
186400,7953
239500,7954
235000,7955
6576000,7956
240800,7957
189600,7958
148700,7959
178400,7960
249600,7961
266400,7962
249200,7963
208300,7964
5980400,7965
153000,7966
280100,7967
206700,7968
630900,7969
189500,7970
315300,7971
438400,7972
216000,7973
210500,7974
200500,7975
243000,7976
297600,7977
327700,7978
232400,7979
346600,7980
271300,7981
237000,7982
306000,7983
594600,7984
490700,7985
390300,7986
298800,7987
288300,7988
572800,7989
196300,7990
168100,7991
373100,7992
290500,7993
1294500,7994
219400,7995
286600,7996
168500,7997
194900,7998
204000,7999
889800,8000
298400,9001
133400,9002
233000,9003
424500,9004
454200,9005
431900,9006
194500,9007
258200,9008
225900,9009
723400,9010
432300,9011
443200,9012
224600,9013
441800,9014
328300,9015
142800,9016
533500,9017
626500,9018
191200,9019
278400,9020
232200,9021
150900,9022
126900,9023
332000,9024
238400,9025
262500,9026
548100,9027
248200,9028
206500,9029
172600,9030
247500,9031
138500,9032
233500,9033
194500,9034
505400,9035
266400,9036
209900,9037
194200,9038
10300,9039
179900,9040
42400,9041
10300,9042
184800,9043
285700,9044
126000,9045
726300,9046
1612200,9047
773700,9048
315800,9049
51200,9050
547700,9051
215500,9052
238200,9053
348300,9054
110000,9055
217800,9056
303000,9057
370800,9058
140000,9059
218400,9060
154200,9061
257000,9062
229300,9063
248900,9064
170100,9065
151100,9066
388800,9067
289300,9068
453800,9069
210200,9070
274400,9071
306100,9072
232800,9073
351600,9074
316200,9075
214400,9076
197300,9077
149500,9078
1355000,9079
423000,9080
466600,9081
209000,9082
1258500,9083
1146700,9084
476500,9085
44000,9086
270600,9087
221600,9088
389800,9089
698000,9090
101178,9091
192500,9092
232600,9093
221300,9094
221900,9095
311200,9096
203200,9097
5000,9098
402700,9099
185200,9100
495400,9101
688500,9102
184000,9103
436000,9104
465800,9105
381300,9106
407300,9107
240900,9108
198900,9109
203900,9110
160200,9111
186400,9112
409200,9113
295700,9114
1162800,9115
398400,9116
299900,9117
217100,9118
185300,9119
575400,9120
204000,9121
437100,9122
610500,9123
270000,9124
280700,9125
311700,9126
168200,9127
200700,9128
403500,9129
709300,9130
250900,9131
781600,9132
138900,9133
178300,9134
322100,9135
318200,9136
236600,9137
433300,9138
293700,9139
382000,9140
813500,9141
540200,9142
186900,9143
367200,9144
107400,9145
261400,9146
138500,9147
181900,9148
47900,9149
417400,9150
206800,9151
217500,9152
352900,9153
108904,9154
200800,9155
136773,9156
706300,9157
193500,9158
205400,9159
233300,9160
252300,9161
384700,9162
179800,9163
206900,9164
251600,9165
318100,9166
291600,9167
301000,9168
285400,9169
530800,9170
224900,9171
313200,9172
295500,9173
240300,9174
147100,9175
119800,9176
5000,9177
272000,9178
689100,9179
261400,9180
140300,9181
153200,9182
240800,9183
192600,9184
205700,9185
258800,9186
176200,9187
3804000,9188
187900,9189
364000,9190
193100,9191
261300,9192
46800,9193
216700,9194
227300,9195
263500,9196
370800,9197
252000,9198
411600,9199
235100,9200
967200,9201
417600,9202
1098400,9203
216500,9204
289000,9205
5386800,9206
384200,9207
198600,9208
330300,9209
212600,9210
179600,9211
489700,9212
348100,9213
349900,9214
404200,9215
213300,9216
333300,9217
202000,9218
61400,9219
216900,9220
225300,9221
674000,9222
513900,9223
161500,9224
480681,9225
142600,9226
247800,9227
118700,9228
98300,9229
254800,9230
535611,9231
276200,9232
158600,9233
233000,9234
180400,9235
359800,9236
380900,9237
263600,9238
278500,9239
297700,9240
189800,9241
248400,9242
211600,9243
176000,9244
167900,9245
323200,9246
123400,9247
189800,9248
236900,9249
240300,9250
196900,9251
148600,9252
338100,9253
218100,9254
346900,9255
284900,9256
219700,9257
249500,9258
181900,9259
279700,9260
318400,9261
663900,9262
203500,9263
2400,9264
275900,9265
241100,9266
455900,9267
104500,9268
165100,9269
159700,9270
409500,9271
553400,9272
427800,9273
192400,9274
290400,9275
183200,9276
271200,9277
1301500,9278
389000,9279
193600,9280
193500,9281
360700,9282
388500,9283
240700,9284
376400,9285
99792,9286
273000,9287
219900,9288
184000,9289
341000,9290
293900,9291
203900,9292
186900,9293
169900,9294
524800,9295
331000,9296
247900,9297
174200,9298
178600,9299
250600,9300
174100,9301
349100,9302
314300,9303
1138700,9304
485100,9305
548500,9306
192500,9307
76400,9308
258700,9309
28800,9310
263300,9311
370000,9312
222600,9313
5883600,9314
172500,9315
329700,9316
274700,9317
237600,9318
304400,9319
309400,9320
988500,9321
241600,9322
194000,9323
290100,9324
333300,9325
211500,9326
295700,9327
226500,9328
181200,9329
187500,9330
173600,9331
254500,9332
201900,9333
203100,9334
191600,9335
475000,9336
264900,9337
375200,9338
138500,9339
315300,9340
355000,9341
92100,9342
260100,9343
202700,9344
1555600,9345
359800,9346
188900,9347
281800,9348
337200,9349
208000,9350
182100,9351
196000,9352
251700,9353
184300,9354
259500,9355
72800,9356
240300,9357
2903600,9358
119400,9359
213300,9360
189400,9361
461500,9362
324600,9363
206400,9364
1501200,9365
214700,9366
250800,9367
195600,9368
697700,9369
354800,9370
138500,9371
188900,9372
140000,9373
1029500,9374
207100,9375
191600,9376
279000,9377
2548600,9378
330900,9379
231500,9380
169700,9381
163700,9382
222700,9383
134600,9384
138500,9385
210200,9386
227700,9387
272800,9388
401000,9389
297700,9390
128500,9391
184500,9392
220300,9393
568700,9394
185100,9395
255700,9396
228900,9397
484200,9398
183700,9399
332100,9400
34200,9401
161400,9402
257600,9403
146000,9404
268600,9405
249500,9406
244500,9407
167600,9408
78300,9409
378600,9410
195700,9411
324500,9412
1094200,9413
430500,9414
305300,9415
160400,9416
382300,9417
231700,9418
272100,9419
242500,9420
217100,9421
182500,9422
124600,9423
332200,9424
196000,9425
195100,9426
182300,9427
204800,9428
380100,9429
505100,9430
118400,9431
190200,9432
157500,9433
21500,9434
1189900,9435
232100,9436
241000,9437
389000,9438
240300,9439
224400,9440
95700,9441
196800,9442
304400,9443
331300,9444
287600,9445
378100,9446
157800,9447
137400,9448
582800,9449
245100,9450
290600,9451
176900,9452
667400,9453
226900,9454
150700,9455
164100,9456
230600,9457
577635,9458
495700,9459
184300,9460
198800,9461
201000,9462
190400,9463
255500,9464
269400,9465
220100,9466
242700,9467
289100,9468
210900,9469
0,9470
221000,9471
182300,9472
312900,9473
725100,9474
193200,9475
235300,9476
212000,9477
355300,9478
231500,9479
428700,9480
1583300,9481
1275500,9482
358500,9483
256300,9484
340600,9485
390100,9486
283500,9487
392500,9488
1273000,9489
5000,9490
195300,9491
1134000,9492
292900,9493
288200,9494
198700,9495
225500,9496
184100,9497
10780,9498
829836,9499
392200,9500
231300,9501
182300,9502
191300,9503
150800,9504
347300,9505
486200,9506
202100,9507
214500,9508
174000,9509
226000,9510
5000,9511
218700,9512
5540600,9513
146700,9514
211000,9515
258300,9516
173900,9517
289300,9518
172200,9519
11700,9520
291300,9521
266000,9522
176200,9523
238000,9524
180800,9525
257000,9526
189200,9528
994600,9529
244900,9530
178700,9531
191100,9532
156600,9533
288600,9534
425000,9535
293700,9536
306400,9537
374300,9538
142000,9539
38200,9540
185900,9541
149500,9542
758800,9543
442900,9544
188100,9545
239300,9546
173500,9547
282100,9548
436800,9549
484900,9550
526300,9551
242000,9552
902200,9553
503700,9554
181300,9555
411000,9556
304900,9557
269600,9558
254700,9559
187200,9560
207400,9561
194300,9562
235100,9563
196000,9564
116100,9565
278000,9566
109200,9567
247200,9568
212200,9569
185400,9570
271300,9571
404700,9572
234200,9573
102900,9574
218900,9575
373500,9576
229700,9577
223400,9578
322300,9579
621300,9580
256000,9581
192800,9582
294700,9583
213400,9584
398000,9585
610600,9586
248300,9587
389100,9588
580000,9589
214500,9590
215500,9591
244300,9592
191000,9593
188000,9594
176400,9595
702100,9596
281700,9597
308300,9598
180400,9599
241000,9600
147400,9601
152400,9602
191800,9603
458800,9604
204900,9605
267000,9606
183300,9607
61400,9608
179700,9609
363900,9610
196700,9611
79300,9612
319600,9613
228200,9614
228200,9615
118900,9616
223300,9617
216300,9618
897100,9619
344700,9620
342000,9621
135700,9622
200300,9623
326400,9624
1494600,9625
182800,9626
208600,9627
178500,9628
222000,9629
66600,9630
623200,9631
312900,9632
138500,9633
264900,9634
7800,9635
429300,9636
561500,9637
206200,9638
184200,9639
1596000,9640
113100,9641
140000,9642
191400,9643
225100,9644
208300,9645
2259800,9646
219600,9647
63300,9648
216100,9649
235500,9650
182100,9651
39800,9652
148200,9653
235400,9654
85200,9655
189400,9656
133700,9657
293100,9658
369500,9659
228200,9660
471700,9661
48100,9662
231200,9663
218600,9664
347500,9665
170700,9666
67500,9667
193600,9668
196900,9669
223600,9670
168100,9671
180000,9672
229700,9673
0,9674
470900,9675
148700,9676
126100,9677
138500,9678
264600,9679
498800,9680
284700,9681
209600,9682
328600,9683
604400,9684
204900,9685
133700,9686
152500,9687
5000,9688
187500,9689
230000,9690
141600,9691
150400,9692
267900,9693
369600,9694
210100,9695
260900,9696
196400,9697
279000,9698
298900,9699
262300,9700
237800,9701
375000,9702
530600,9703
275700,9704
138500,9705
352000,9706
178400,9707
227800,9708
704900,9709
0,9710
220400,9711
546500,9712
333100,9713
177100,9714
29900,9715
199200,9716
233900,9717
218800,9718
5858200,9719
1165000,9720
393400,9721
110479,9722
231100,9723
153900,9724
229400,9725
410900,9726
189800,9727
675600,9728
226700,9729
169900,9730
443700,9731
211400,9732
210800,9733
237600,9734
804900,9735
89300,9736
94500,9737
178900,9738
953300,9739
5494100,9740
362600,9741
268400,9742
232700,9743
304800,9744
541200,9745
106218,9746
308500,9747
137400,9748
218200,9749
227700,9750
269900,9751
240100,9752
183700,9753
280000,9754
140100,9755
1209700,9756
156000,9757
207200,9758
206900,9759
310300,9760
141200,9761
179700,9762
262900,9763
154400,9764
261100,9765
248900,9766
283300,9767
343100,9768
158400,9769
4716900,9770
240300,9771
261700,9772
187200,9773
199700,9774
144022,9775
393000,9776
319800,9777
206800,9778
179700,9779
109600,9780
253300,9781
407000,9782
176200,9783
539300,9784
775000,9785
5911300,9786
234000,9787
282700,9788
307000,9789
225000,9790
333700,9791
203000,9792
321600,9793
197400,9794
483700,9795
317700,9796
203400,9797
149500,9798
248300,9799
459800,9800
274500,9801
126800,9802
936800,9803
231100,9804
252800,9805
237100,9806
228900,9807
267000,9808
1390600,9809
248200,9810
350100,9811
251400,9812
278300,9813
299700,9814
181900,9815
161600,9816
303800,9817
5000,9818
258800,9819
167600,9820
205900,9821
198600,9822
277700,9823
126900,9824
193700,9825
361300,9826
238500,9827
196800,9828
206400,9829
200400,9830
246600,9831
126900,9832
360500,9833
194800,9834
303100,9835
211800,9836
240300,9837
223200,9838
94185,9839
193300,9840
204000,9841
650000,9842
462100,9843
174500,9844
229600,9845
1989500,9846
217900,9847
224700,9848
249800,9849
211300,9850
189700,9851
425900,9852
329500,9853
107400,9854
531100,9855
71200,9856
261900,9857
245200,9858
282300,9859
209700,9860
199400,9861
254800,9862
225800,9863
349700,9864
199300,9865
266600,9866
168100,9867
72800,9868
232300,9869
335300,9870
279900,9871
278600,9872
134100,9873
247300,9874
191800,9875
178500,9876
268400,9877
410000,9878
504600,9879
201000,9880
226300,9881
219900,9882
342100,9883
252000,9884
140500,9885
264500,9886
1853000,9887
207400,9888
368400,9889
661200,9890
180500,9891
197100,9892
347300,9893
35500,9894
323300,9895
687900,9896
133700,9897
206100,9898
282000,9899
265400,9900
4036500,9901
203000,9902
200700,9903
192000,9904
356300,9905
263000,9906
277100,9907
203800,9908
140900,9909
8000,9910
264000,9911
700,9912
370300,9913
171600,9914
119700,9915
189800,9916
289200,9917
223800,9918
241200,9919
136600,9920
94700,9921
239600,9922
294900,9923
193200,9924
141500,9925
107226,9926
170700,9927
346419,9928
117661,9929
345000,9930
223000,9931
10400,9932
289200,9933
339900,9934
300,9935
211800,9936
403200,9937
216100,9938
188900,9939
332000,9940
198900,9941
185700,9942
421700,9943
208400,9944
197700,9945
511800,9946
190100,9947
364000,9948
298100,9949
5000,9950
168100,9951
211500,9952
274700,9953
284000,9954
236800,9955
264600,9956
257600,9957
291600,9958
195100,9959
170400,9960
212000,9961
258100,9962
169900,9963
28600,9964
214300,9965
1225000,9966
208700,9967
397500,9968
169900,9969
518600,9970
225200,9971
240300,9972
237700,9973
279000,9974
206200,9975
304100,9976
234200,9977
319100,9978
398600,9979
141400,9980
207300,9981
183200,9982
210600,9983
236700,9984
315900,9985
401700,9986
18090200,9987
308500,9988
278800,9989
194300,9990
471800,9991
313600,9992
304100,9993
206000,9994
212300,9995
228600,9996
3816400,9997
700800,9998
162500,9999
372500,10000
264300,10001
342100,10002
95100,10003
100700,10004
434600,10005
183800,10006
244700,10007
130000,10008
430000,10009
451400,10010
212600,10011
61400,10012
407100,10013
284400,10014
457500,10015
141800,10016
5000,10017
221800,10018
305500,10019
138500,10020
296600,10021
634400,10022
212700,10023
231900,10024
222600,10025
223400,10026
709500,10027
526100,10028
1176700,10029
202500,10030
150100,10031
335090,10032
361700,10033
224900,10034
3703100,10035
5000,10036
208300,10037
173100,10038
561100,10039
5000,10040
278300,10041
110920,10042
279000,10043
179000,10044
250800,10045
540000,10046
236100,10047
362386,10048
199300,10049
94540,10050
150100,10051
229500,10052
169200,10053
270800,10054
185700,10055
348900,10056
139500,10057
672300,10058
231100,10059
5000,10060
1175900,10061
239400,10062
197800,10063
496700,10064
251900,10065
382700,10066
178600,10067
217600,10068
244500,10069
135100,10070
272900,10071
609900,10072
187000,10073
113900,10074
546600,10075
307100,10076
355500,10077
183400,10078
5000,10079
235300,10080
186500,10081
180000,10082
227400,10083
510600,10084
6811500,10085
242000,10086
625600,10087
224800,10088
202200,10089
308700,10090
188100,10091
213400,10092
108589,10093
222500,10094
216500,10095
389400,10096
211400,10097
455300,10098
299300,10099
235400,10100
217900,10101
188700,10102
556500,10103
90000,10104
311500,10105
222500,10106
277200,10107
142600,10108
186500,10109
190500,10110
240300,10111
274700,10112
190100,10113
0,10114
244900,10115
220600,10116
126600,10117
442400,10118
250200,10119
3375600,10120
234500,10121
458400,10122
240300,10123
247100,10124
178300,10125
979500,10126
140500,10127
160600,10128
221000,10129
2777600,10130
255800,10131
249400,10132
860300,10133
364100,10134
422600,10135
319200,10136
196000,10137
124700,10138
146900,10139
170000,10140
231300,10141
1103300,10142
415800,10143
94500,10144
0,10145
190000,10146
155300,10147
254700,10148
403900,10149
290300,10150
290500,10151
282200,10152
205200,10153
178300,10154
1535000,10155
101430,10156
506800,10157
248700,10158
155300,10159
278600,10160
1709400,10161
809600,10162
264600,10163
525200,10164
176400,10165
804939,10166
49200,10167
296300,10168
462100,10169
326500,10170
388600,10171
167400,10172
2035100,10173
230600,10174
1243700,10175
149200,10176
170400,10177
260700,10178
233100,10179
195100,10180
102100,10181
315200,10182
242700,10183
494700,10184
161900,10185
4284200,10186
205000,10187
275900,10188
184300,10189
346300,10190
5000,10191
240200,10192
7000,10193
237900,10194
245200,10195
265200,10196
268400,10197
221800,10198
164700,10199
318500,10200
857200,10201
213200,10202
226700,10203
53800,10204
329500,10205
1712300,10206
149500,10207
245500,10208
227200,10209
194500,10210
326000,10211
177800,10212
166000,10213
150200,10214
434200,10215
495500,10216
284700,10217
248100,10218
234000,10219
3149500,10220
2380800,10221
265600,10222
1701000,10223
149700,10224
365700,10225
302400,10226
133700,10227
266400,10228
585000,10229
155200,10230
1801500,10231
474000,10232
144134,10233
197700,10234
442100,10235
336400,10236
251400,10237
240300,10238
225900,10239
207100,10240
149500,10241
350700,10242
3333300,10243
235600,10244
452400,10245
193800,10246
237700,10247
411700,10248
181900,10249
133300,10250
343300,10251
199600,10252
257200,10253
292200,10254
533400,10255
228200,10256
280300,10257
333200,10258
193100,10259
332800,10260
170400,10261
219200,10262
329800,10263
202900,10264
224900,10265
205900,10266
770100,10267
93100,10268
225900,10269
220100,10270
275900,10271
274900,10272
205900,10273
382300,10274
331300,10275
255000,10276
271600,10277
220100,10278
241000,10279
197300,10280
181900,10281
367100,10282
172700,10283
94729,10284
213500,10285
164600,10286
354900,10287
201200,10288
186700,10289
177500,10290
359400,10291
294000,10292
240700,10293
215100,10294
4474400,10295
181400,10296
478900,10297
881600,10298
233600,10299
5000,10300
186700,10301
219600,10302
237200,10303
215000,10304
223400,10305
256300,10306
0,10307
295200,10308
866600,10309
202500,10310
181700,10311
213100,10312
273700,10313
0,10314
247200,10315
272800,10316
204200,10317
688800,10318
249000,10319
196000,10320
361800,10321
212800,10322
440800,10323
241300,10324
16800,10325
160200,10326
468200,10327
18785200,10328
188600,10329
344000,10330
969150,10331
64000,10332
427500,10333
220300,10334
236100,10335
7980000,10336
330100,10337
162000,10338
171800,10339
270700,10340
373600,10341
126100,10342
216100,10343
142700,10344
1011600,10345
138500,10346
215600,10347
178100,10348
67500,10349
205800,10350
126900,10351
293200,10352
225200,10353
780600,10354
0,10355
309700,10356
2746800,10357
237600,10358
432700,10359
240300,10360
147700,10361
21800,10362
261100,10363
133700,10364
211800,10365
262400,10366
238200,10367
148200,10368
448500,10369
540300,10370
383400,10371
227500,10372
183900,10373
239700,10374
181200,10375
368700,10376
284100,10377
413500,10378
281000,10379
331700,10380
186700,10381
385900,10382
708800,10383
229900,10384
357500,10385
206000,10386
155300,10387
176000,10388
230700,10389
262000,10390
312400,10391
223600,10392
208100,10393
309500,10394
272200,10395
271800,10396
165400,10397
355900,10398
321100,10399
190700,10400
179900,10401
210600,10402
217000,10403
707100,10404
199200,10405
433300,10406
198300,10407
271200,10408
693300,10409
234800,10410
315800,10411
435400,10412
283800,10413
242600,10414
202500,10415
592700,10416
368000,10417
198000,10418
305200,10419
0,10420
196300,10421
141500,10422
269500,10423
214000,10424
100800,10425
181600,10426
743300,10427
206800,10428
293800,10429
401200,10430
386300,10431
2340600,10432
272000,10433
381500,10434
251400,10435
291500,10436
380400,10437
24400,10438
341800,10439
